country,date,total
Algeria,24/11/2020,77000
Algeria,25/11/2020,78025
Algeria,26/11/2020,79110
Algeria,27/11/2020,80168
Algeria,28/11/2020,81212
Algeria,29/11/2020,82221
Algeria,03/11/2020,58979
Algeria,30/11/2020,83199
Algeria,04/11/2020,59527
Algeria,05/11/2020,60169
Algeria,06/11/2020,60800
Algeria,07/11/2020,61381
Algeria,08/11/2020,62051
Algeria,09/11/2020,62693
Algeria,01/12/2020,84152
Algeria,10/12/2020,90579
Algeria,11/12/2020,91121
Algeria,12/12/2020,91638
Algeria,13/12/2020,92102
Algeria,14/12/2020,92597
Algeria,15/12/2020,93065
Algeria,16/12/2020,93507
Algeria,17/12/2020,93933
Algeria,18/12/2020,94371
Algeria,19/12/2020,94781
Algeria,02/12/2020,85084
Algeria,20/12/2020,95203
Algeria,21/12/2020,95659
Algeria,22/12/2020,96069
Algeria,23/12/2020,96549
Algeria,24/12/2020,97007
Algeria,25/12/2020,97441
Algeria,26/12/2020,97857
Algeria,27/12/2020,98249
Algeria,28/12/2020,98631
Algeria,29/12/2020,98988
Algeria,03/12/2020,85927
Algeria,30/12/2020,99311
Algeria,31/12/2020,99610
Algeria,04/12/2020,86730
Algeria,05/12/2020,87502
Algeria,06/12/2020,88252
Algeria,07/12/2020,88825
Algeria,08/12/2020,89416
Algeria,09/12/2020,90014
Algeria,01/02/2020,0
Algeria,01/02/2021,107578
Algeria,10/02/2020,0
Algeria,10/02/2021,109782
Algeria,11/02/2020,0
Algeria,11/02/2021,110049
Algeria,12/02/2020,0
Algeria,12/02/2021,110303
Algeria,13/02/2020,0
Algeria,13/02/2021,110513
Algeria,14/02/2020,0
Algeria,14/02/2021,110711
Algeria,15/02/2020,0
Algeria,15/02/2021,110894
Algeria,16/02/2020,0
Algeria,16/02/2021,111069
Algeria,17/02/2020,0
Algeria,17/02/2021,111247
Algeria,18/02/2020,0
Algeria,18/02/2021,111418
Algeria,19/02/2020,0
Algeria,19/02/2021,111600
Algeria,02/02/2020,0
Algeria,02/02/2021,107841
Algeria,20/02/2020,0
Algeria,20/02/2021,111764
Algeria,21/02/2020,0
Algeria,21/02/2021,111917
Algeria,22/02/2020,0
Algeria,22/02/2021,112094
Algeria,23/02/2020,0
Algeria,23/02/2021,112279
Algeria,24/02/2020,0
Algeria,24/02/2021,112461
Algeria,25/02/2020,1
Algeria,25/02/2021,112622
Algeria,26/02/2020,1
Algeria,26/02/2021,112805
Algeria,27/02/2020,1
Algeria,27/02/2021,112960
Algeria,28/02/2020,1
Algeria,28/02/2021,113092
Algeria,29/02/2020,1
Algeria,03/02/2020,0
Algeria,03/02/2021,108116
Algeria,04/02/2020,0
Algeria,04/02/2021,108381
Algeria,05/02/2020,0
Algeria,05/02/2021,108629
Algeria,06/02/2020,0
Algeria,06/02/2021,108629
Algeria,07/02/2020,0
Algeria,07/02/2021,109088
Algeria,08/02/2020,0
Algeria,08/02/2021,109313
Algeria,09/02/2020,0
Algeria,09/02/2021,109559
Algeria,01/03/2020,1
Algeria,01/03/2021,113255
Algeria,10/03/2020,20
Algeria,10/03/2021,114681
Algeria,11/03/2020,20
Algeria,11/03/2021,114851
Algeria,12/03/2020,24
Algeria,13/03/2020,26
Algeria,14/03/2020,37
Algeria,15/03/2020,48
Algeria,16/03/2020,54
Algeria,17/03/2020,60
Algeria,18/03/2020,74
Algeria,19/03/2020,87
Algeria,02/03/2020,3
Algeria,02/03/2021,113430
Algeria,20/03/2020,90
Algeria,21/03/2020,139
Algeria,22/03/2020,201
Algeria,23/03/2020,230
Algeria,24/03/2020,264
Algeria,25/03/2020,302
Algeria,26/03/2020,367
Algeria,27/03/2020,409
Algeria,28/03/2020,454
Algeria,29/03/2020,511
Algeria,03/03/2020,5
Algeria,03/03/2021,113593
Algeria,30/03/2020,584
Algeria,31/03/2020,716
Algeria,04/03/2020,12
Algeria,04/03/2021,113761
Algeria,05/03/2020,12
Algeria,05/03/2021,113948
Algeria,06/03/2020,17
Algeria,06/03/2021,114104
Algeria,07/03/2020,17
Algeria,07/03/2021,114234
Algeria,08/03/2020,19
Algeria,08/03/2021,114382
Algeria,09/03/2020,20
Algeria,09/03/2021,114543
Algeria,01/04/2020,847
Algeria,10/04/2020,1761
Algeria,11/04/2020,1825
Algeria,12/04/2020,1914
Algeria,13/04/2020,1983
Algeria,14/04/2020,2070
Algeria,15/04/2020,2160
Algeria,16/04/2020,2268
Algeria,17/04/2020,2418
Algeria,18/04/2020,2534
Algeria,19/04/2020,2629
Algeria,02/04/2020,986
Algeria,20/04/2020,2718
Algeria,21/04/2020,2811
Algeria,22/04/2020,2910
Algeria,23/04/2020,3007
Algeria,24/04/2020,3127
Algeria,25/04/2020,3256
Algeria,26/04/2020,3382
Algeria,27/04/2020,3517
Algeria,28/04/2020,3649
Algeria,29/04/2020,3848
Algeria,03/04/2020,1171
Algeria,30/04/2020,4006
Algeria,04/04/2020,1251
Algeria,05/04/2020,1320
Algeria,06/04/2020,1423
Algeria,07/04/2020,1468
Algeria,08/04/2020,1572
Algeria,09/04/2020,1666
Algeria,01/05/2020,4154
Algeria,10/05/2020,5723
Algeria,11/05/2020,5891
Algeria,12/05/2020,6067
Algeria,13/05/2020,6253
Algeria,14/05/2020,6442
Algeria,15/05/2020,6629
Algeria,16/05/2020,6821
Algeria,17/05/2020,7019
Algeria,18/05/2020,7201
Algeria,19/05/2020,7377
Algeria,02/05/2020,4295
Algeria,20/05/2020,7542
Algeria,21/05/2020,7728
Algeria,22/05/2020,7918
Algeria,23/05/2020,8113
Algeria,24/05/2020,8306
Algeria,25/05/2020,8503
Algeria,26/05/2020,8697
Algeria,27/05/2020,8857
Algeria,28/05/2020,8997
Algeria,29/05/2020,9134
Algeria,03/05/2020,4474
Algeria,30/05/2020,9267
Algeria,31/05/2020,9394
Algeria,04/05/2020,4648
Algeria,05/05/2020,4838
Algeria,06/05/2020,4997
Algeria,07/05/2020,5182
Algeria,08/05/2020,5369
Algeria,09/05/2020,5558
Algeria,01/06/2020,9513
Algeria,10/06/2020,10484
Algeria,11/06/2020,10589
Algeria,12/06/2020,10698
Algeria,13/06/2020,10810
Algeria,14/06/2020,10919
Algeria,15/06/2020,11031
Algeria,16/06/2020,11147
Algeria,17/06/2020,11268
Algeria,18/06/2020,11385
Algeria,19/06/2020,11504
Algeria,02/06/2020,9626
Algeria,20/06/2020,11631
Algeria,21/06/2020,11771
Algeria,22/06/2020,11920
Algeria,23/06/2020,12076
Algeria,24/06/2020,12248
Algeria,25/06/2020,12445
Algeria,26/06/2020,12685
Algeria,27/06/2020,12968
Algeria,28/06/2020,13273
Algeria,29/06/2020,13571
Algeria,03/06/2020,9733
Algeria,30/06/2020,13907
Algeria,04/06/2020,9831
Algeria,05/06/2020,9935
Algeria,06/06/2020,10050
Algeria,07/06/2020,10154
Algeria,08/06/2020,10265
Algeria,09/06/2020,10382
Algeria,01/07/2020,14272
Algeria,10/07/2020,18242
Algeria,11/07/2020,18712
Algeria,12/07/2020,19195
Algeria,13/07/2020,19689
Algeria,14/07/2020,20216
Algeria,15/07/2020,20770
Algeria,16/07/2020,21355
Algeria,17/07/2020,21948
Algeria,18/07/2020,22549
Algeria,19/07/2020,23084
Algeria,02/07/2020,14657
Algeria,20/07/2020,23691
Algeria,21/07/2020,24278
Algeria,22/07/2020,24872
Algeria,23/07/2020,25484
Algeria,24/07/2020,26159
Algeria,25/07/2020,26764
Algeria,26/07/2020,27357
Algeria,27/07/2020,27973
Algeria,28/07/2020,28615
Algeria,29/07/2020,29229
Algeria,03/07/2020,15070
Algeria,30/07/2020,29831
Algeria,31/07/2020,30394
Algeria,04/07/2020,15500
Algeria,05/07/2020,15941
Algeria,06/07/2020,16404
Algeria,07/07/2020,16879
Algeria,08/07/2020,17348
Algeria,09/07/2020,17808
Algeria,01/08/2020,30950
Algeria,10/08/2020,35712
Algeria,11/08/2020,36204
Algeria,12/08/2020,36699
Algeria,13/08/2020,37187
Algeria,14/08/2020,37664
Algeria,15/08/2020,38133
Algeria,16/08/2020,38583
Algeria,17/08/2020,39025
Algeria,18/08/2020,39444
Algeria,19/08/2020,39847
Algeria,02/08/2020,31465
Algeria,20/08/2020,40258
Algeria,21/08/2020,40667
Algeria,22/08/2020,41068
Algeria,23/08/2020,41460
Algeria,24/08/2020,41858
Algeria,25/08/2020,42228
Algeria,26/08/2020,42619
Algeria,27/08/2020,43016
Algeria,28/08/2020,43403
Algeria,29/08/2020,43781
Algeria,03/08/2020,31972
Algeria,30/08/2020,44146
Algeria,31/08/2020,44494
Algeria,04/08/2020,32504
Algeria,05/08/2020,33055
Algeria,06/08/2020,33626
Algeria,07/08/2020,34155
Algeria,08/08/2020,34693
Algeria,09/08/2020,35160
Algeria,01/09/2020,44833
Algeria,10/09/2020,47488
Algeria,11/09/2020,47752
Algeria,12/09/2020,48007
Algeria,13/09/2020,48254
Algeria,14/09/2020,48496
Algeria,15/09/2020,48734
Algeria,16/09/2020,48966
Algeria,17/09/2020,49194
Algeria,18/09/2020,49413
Algeria,19/09/2020,49623
Algeria,02/09/2020,45158
Algeria,20/09/2020,49826
Algeria,21/09/2020,50023
Algeria,22/09/2020,50214
Algeria,23/09/2020,50400
Algeria,24/09/2020,50579
Algeria,25/09/2020,50754
Algeria,26/09/2020,50914
Algeria,27/09/2020,51067
Algeria,28/09/2020,51213
Algeria,29/09/2020,51368
Algeria,03/09/2020,45469
Algeria,30/09/2020,51530
Algeria,04/09/2020,45773
Algeria,05/09/2020,46071
Algeria,06/09/2020,46364
Algeria,07/09/2020,46653
Algeria,08/09/2020,46938
Algeria,09/09/2020,47216
Andorra,01/01/2021,8117
Andorra,10/01/2021,8586
Andorra,11/01/2021,8586
Andorra,12/01/2021,8682
Andorra,13/01/2021,8818
Andorra,14/01/2021,8868
Andorra,15/01/2021,8946
Andorra,16/01/2021,9038
Andorra,17/01/2021,9083
Andorra,18/01/2021,9083
Andorra,19/01/2021,9194
Andorra,02/01/2021,8166
Andorra,20/01/2021,9308
Andorra,21/01/2021,9379
Andorra,22/01/2020,0
Andorra,22/01/2021,9416
Andorra,23/01/2020,0
Andorra,23/01/2021,9499
Andorra,24/01/2020,0
Andorra,24/01/2021,9549
Andorra,25/01/2020,0
Andorra,25/01/2021,9596
Andorra,26/01/2020,0
Andorra,26/01/2021,9638
Andorra,27/01/2020,0
Andorra,27/01/2021,9716
Andorra,28/01/2020,0
Andorra,28/01/2021,9779
Andorra,29/01/2020,0
Andorra,29/01/2021,9837
Andorra,03/01/2021,8192
Andorra,30/01/2020,0
Andorra,30/01/2021,9885
Andorra,31/01/2020,0
Andorra,31/01/2021,9937
Andorra,04/01/2021,8249
Andorra,05/01/2021,8308
Andorra,06/01/2021,8348
Andorra,07/01/2021,8348
Andorra,08/01/2021,8489
Andorra,09/01/2021,8586
Andorra,01/10/2020,2050
Andorra,10/10/2020,2696
Andorra,11/10/2020,2696
Andorra,12/10/2020,2995
Andorra,13/10/2020,2995
Andorra,14/10/2020,3190
Andorra,15/10/2020,3190
Andorra,16/10/2020,3377
Andorra,17/10/2020,3377
Andorra,18/10/2020,3377
Andorra,19/10/2020,3623
Andorra,02/10/2020,2110
Andorra,20/10/2020,3623
Andorra,21/10/2020,3811
Andorra,22/10/2020,3811
Andorra,23/10/2020,4038
Andorra,24/10/2020,4038
Andorra,25/10/2020,4038
Andorra,26/10/2020,4325
Andorra,27/10/2020,4410
Andorra,28/10/2020,4517
Andorra,29/10/2020,4567
Andorra,03/10/2020,2110
Andorra,30/10/2020,4665
Andorra,31/10/2020,4756
Andorra,04/10/2020,2110
Andorra,05/10/2020,2370
Andorra,06/10/2020,2370
Andorra,07/10/2020,2568
Andorra,08/10/2020,2568
Andorra,09/10/2020,2696
Andorra,01/11/2020,4825
Andorra,10/11/2020,5477
Andorra,11/11/2020,5567
Andorra,12/11/2020,5616
Andorra,13/11/2020,5725
Andorra,14/11/2020,5725
Andorra,15/11/2020,5872
Andorra,16/11/2020,5914
Andorra,17/11/2020,5951
Andorra,18/11/2020,6018
Andorra,19/11/2020,6066
Andorra,02/11/2020,4888
Andorra,20/11/2020,6142
Andorra,21/11/2020,6207
Andorra,22/11/2020,6256
Andorra,23/11/2020,6304
Andorra,24/11/2020,6351
Andorra,25/11/2020,6428
Andorra,26/11/2020,6534
Andorra,27/11/2020,6610
Andorra,28/11/2020,6610
Andorra,29/11/2020,6712
Andorra,03/11/2020,4910
Andorra,30/11/2020,6745
Andorra,04/11/2020,5045
Andorra,05/11/2020,5135
Andorra,06/11/2020,5135
Andorra,07/11/2020,5319
Andorra,08/11/2020,5383
Andorra,09/11/2020,5437
Andorra,01/12/2020,6790
Andorra,10/12/2020,7190
Andorra,11/12/2020,7236
Andorra,12/12/2020,7288
Andorra,13/12/2020,7338
Andorra,14/12/2020,7382
Andorra,15/12/2020,7382
Andorra,16/12/2020,7446
Andorra,17/12/2020,7466
Andorra,18/12/2020,7519
Andorra,19/12/2020,7560
Andorra,02/12/2020,6842
Andorra,20/12/2020,7577
Andorra,21/12/2020,7602
Andorra,22/12/2020,7633
Andorra,23/12/2020,7669
Andorra,24/12/2020,7699
Andorra,25/12/2020,7756
Andorra,26/12/2020,7806
Andorra,27/12/2020,7821
Andorra,28/12/2020,7875
Andorra,29/12/2020,7919
Andorra,03/12/2020,6904
Andorra,30/12/2020,7983
Andorra,31/12/2020,8049
Andorra,04/12/2020,6955
Andorra,05/12/2020,7005
Andorra,06/12/2020,7050
Andorra,07/12/2020,7084
Andorra,08/12/2020,7127
Andorra,09/12/2020,7162
Andorra,01/02/2020,0
Andorra,01/02/2021,9972
Andorra,10/02/2020,0
Andorra,10/02/2021,10352
Andorra,11/02/2020,0
Andorra,11/02/2021,10391
Andorra,12/02/2020,0
Andorra,12/02/2021,10427
Andorra,13/02/2020,0
Andorra,13/02/2021,10463
Andorra,14/02/2020,0
Andorra,14/02/2021,10503
Andorra,15/02/2020,0
Andorra,15/02/2021,10538
Andorra,16/02/2020,0
Andorra,16/02/2021,10555
Andorra,17/02/2020,0
Andorra,17/02/2021,10583
Andorra,18/02/2020,0
Andorra,18/02/2021,10610
Andorra,19/02/2020,0
Andorra,19/02/2021,10645
Andorra,02/02/2020,0
Andorra,02/02/2021,10017
Andorra,20/02/2020,0
Andorra,20/02/2021,10672
Andorra,21/02/2020,0
Andorra,21/02/2021,10699
Andorra,22/02/2020,0
Andorra,22/02/2021,10712
Andorra,23/02/2020,0
Andorra,23/02/2021,10739
Andorra,24/02/2020,0
Andorra,24/02/2021,10775
Andorra,25/02/2020,0
Andorra,25/02/2021,10799
Andorra,26/02/2020,0
Andorra,26/02/2021,10822
Andorra,27/02/2020,0
Andorra,27/02/2021,10849
Andorra,28/02/2020,0
Andorra,28/02/2021,10866
Andorra,29/02/2020,0
Andorra,03/02/2020,0
Andorra,03/02/2021,10070
Andorra,04/02/2020,0
Andorra,04/02/2021,10137
Andorra,05/02/2020,0
Andorra,05/02/2021,10172
Andorra,06/02/2020,0
Andorra,06/02/2021,10206
Andorra,07/02/2020,0
Andorra,07/02/2021,10251
Andorra,08/02/2020,0
Andorra,08/02/2021,10275
Andorra,09/02/2020,0
Andorra,09/02/2021,10312
Andorra,01/03/2020,0
Andorra,01/03/2021,10889
Andorra,10/03/2020,1
Andorra,10/03/2021,11130
Andorra,11/03/2020,1
Andorra,11/03/2021,11130
Andorra,12/03/2020,1
Andorra,13/03/2020,1
Andorra,14/03/2020,1
Andorra,15/03/2020,1
Andorra,16/03/2020,2
Andorra,17/03/2020,39
Andorra,18/03/2020,39
Andorra,19/03/2020,53
Andorra,02/03/2020,1
Andorra,02/03/2021,10908
Andorra,20/03/2020,75
Andorra,21/03/2020,88
Andorra,22/03/2020,113
Andorra,23/03/2020,133
Andorra,24/03/2020,164
Andorra,25/03/2020,188
Andorra,26/03/2020,224
Andorra,27/03/2020,267
Andorra,28/03/2020,308
Andorra,29/03/2020,334
Andorra,03/03/2020,1
Andorra,03/03/2021,10948
Andorra,30/03/2020,370
Andorra,31/03/2020,376
Andorra,04/03/2020,1
Andorra,04/03/2021,10976
Andorra,05/03/2020,1
Andorra,05/03/2021,10998
Andorra,06/03/2020,1
Andorra,06/03/2021,11019
Andorra,07/03/2020,1
Andorra,07/03/2021,11042
Andorra,08/03/2020,1
Andorra,08/03/2021,11069
Andorra,09/03/2020,1
Andorra,09/03/2021,11089
Andorra,01/04/2020,390
Andorra,10/04/2020,601
Andorra,11/04/2020,601
Andorra,12/04/2020,638
Andorra,13/04/2020,646
Andorra,14/04/2020,659
Andorra,15/04/2020,673
Andorra,16/04/2020,673
Andorra,17/04/2020,696
Andorra,18/04/2020,704
Andorra,19/04/2020,713
Andorra,02/04/2020,428
Andorra,20/04/2020,717
Andorra,21/04/2020,717
Andorra,22/04/2020,723
Andorra,23/04/2020,723
Andorra,24/04/2020,731
Andorra,25/04/2020,738
Andorra,26/04/2020,738
Andorra,27/04/2020,743
Andorra,28/04/2020,743
Andorra,29/04/2020,743
Andorra,03/04/2020,439
Andorra,30/04/2020,745
Andorra,04/04/2020,466
Andorra,05/04/2020,501
Andorra,06/04/2020,525
Andorra,07/04/2020,545
Andorra,08/04/2020,564
Andorra,09/04/2020,583
Andorra,01/05/2020,745
Andorra,10/05/2020,755
Andorra,11/05/2020,755
Andorra,12/05/2020,758
Andorra,13/05/2020,760
Andorra,14/05/2020,761
Andorra,15/05/2020,761
Andorra,16/05/2020,761
Andorra,17/05/2020,761
Andorra,18/05/2020,761
Andorra,19/05/2020,761
Andorra,02/05/2020,747
Andorra,20/05/2020,762
Andorra,21/05/2020,762
Andorra,22/05/2020,762
Andorra,23/05/2020,762
Andorra,24/05/2020,762
Andorra,25/05/2020,763
Andorra,26/05/2020,763
Andorra,27/05/2020,763
Andorra,28/05/2020,763
Andorra,29/05/2020,764
Andorra,03/05/2020,748
Andorra,30/05/2020,764
Andorra,31/05/2020,764
Andorra,04/05/2020,750
Andorra,05/05/2020,751
Andorra,06/05/2020,751
Andorra,07/05/2020,752
Andorra,08/05/2020,752
Andorra,09/05/2020,754
Andorra,01/06/2020,765
Andorra,10/06/2020,852
Andorra,11/06/2020,852
Andorra,12/06/2020,853
Andorra,13/06/2020,853
Andorra,14/06/2020,853
Andorra,15/06/2020,853
Andorra,16/06/2020,854
Andorra,17/06/2020,854
Andorra,18/06/2020,855
Andorra,19/06/2020,855
Andorra,02/06/2020,844
Andorra,20/06/2020,855
Andorra,21/06/2020,855
Andorra,22/06/2020,855
Andorra,23/06/2020,855
Andorra,24/06/2020,855
Andorra,25/06/2020,855
Andorra,26/06/2020,855
Andorra,27/06/2020,855
Andorra,28/06/2020,855
Andorra,29/06/2020,855
Andorra,03/06/2020,851
Andorra,30/06/2020,855
Andorra,04/06/2020,852
Andorra,05/06/2020,852
Andorra,06/06/2020,852
Andorra,07/06/2020,852
Andorra,08/06/2020,852
Andorra,09/06/2020,852
Andorra,01/07/2020,855
Andorra,10/07/2020,855
Andorra,11/07/2020,855
Andorra,12/07/2020,855
Andorra,13/07/2020,858
Andorra,14/07/2020,861
Andorra,15/07/2020,862
Andorra,16/07/2020,877
Andorra,17/07/2020,880
Andorra,18/07/2020,880
Andorra,19/07/2020,880
Andorra,02/07/2020,855
Andorra,20/07/2020,884
Andorra,21/07/2020,884
Andorra,22/07/2020,889
Andorra,23/07/2020,889
Andorra,24/07/2020,897
Andorra,25/07/2020,897
Andorra,26/07/2020,897
Andorra,27/07/2020,907
Andorra,28/07/2020,907
Andorra,29/07/2020,918
Andorra,03/07/2020,855
Andorra,30/07/2020,922
Andorra,31/07/2020,925
Andorra,04/07/2020,855
Andorra,05/07/2020,855
Andorra,06/07/2020,855
Andorra,07/07/2020,855
Andorra,08/07/2020,855
Andorra,09/07/2020,855
Andorra,01/08/2020,925
Andorra,10/08/2020,963
Andorra,11/08/2020,963
Andorra,12/08/2020,977
Andorra,13/08/2020,981
Andorra,14/08/2020,989
Andorra,15/08/2020,989
Andorra,16/08/2020,989
Andorra,17/08/2020,1005
Andorra,18/08/2020,1005
Andorra,19/08/2020,1024
Andorra,02/08/2020,925
Andorra,20/08/2020,1024
Andorra,21/08/2020,1045
Andorra,22/08/2020,1045
Andorra,23/08/2020,1045
Andorra,24/08/2020,1060
Andorra,25/08/2020,1060
Andorra,26/08/2020,1098
Andorra,27/08/2020,1098
Andorra,28/08/2020,1124
Andorra,29/08/2020,1124
Andorra,03/08/2020,937
Andorra,30/08/2020,1124
Andorra,31/08/2020,1176
Andorra,04/08/2020,939
Andorra,05/08/2020,939
Andorra,06/08/2020,944
Andorra,07/08/2020,955
Andorra,08/08/2020,955
Andorra,09/08/2020,955
Andorra,01/09/2020,1184
Andorra,10/09/2020,1301
Andorra,11/09/2020,1344
Andorra,12/09/2020,1344
Andorra,13/09/2020,1344
Andorra,14/09/2020,1438
Andorra,15/09/2020,1438
Andorra,16/09/2020,1483
Andorra,17/09/2020,1483
Andorra,18/09/2020,1564
Andorra,19/09/2020,1564
Andorra,02/09/2020,1199
Andorra,20/09/2020,1564
Andorra,21/09/2020,1681
Andorra,22/09/2020,1681
Andorra,23/09/2020,1753
Andorra,24/09/2020,1753
Andorra,25/09/2020,1836
Andorra,26/09/2020,1836
Andorra,27/09/2020,1836
Andorra,28/09/2020,1966
Andorra,29/09/2020,1966
Andorra,03/09/2020,1199
Andorra,30/09/2020,2050
Andorra,04/09/2020,1215
Andorra,05/09/2020,1215
Andorra,06/09/2020,1215
Andorra,07/09/2020,1261
Andorra,08/09/2020,1261
Andorra,09/09/2020,1301
Angola,01/01/2021,17568
Angola,10/01/2021,18193
Angola,11/01/2021,18254
Angola,12/01/2021,18343
Angola,13/01/2021,18425
Angola,14/01/2021,18613
Angola,15/01/2021,18679
Angola,16/01/2021,18765
Angola,17/01/2021,18875
Angola,18/01/2021,18926
Angola,19/01/2021,19011
Angola,02/01/2021,17608
Angola,20/01/2021,19093
Angola,21/01/2021,19177
Angola,22/01/2020,0
Angola,22/01/2021,19269
Angola,23/01/2020,0
Angola,23/01/2021,19367
Angola,24/01/2020,0
Angola,24/01/2021,19399
Angola,25/01/2020,0
Angola,25/01/2021,19476
Angola,26/01/2020,0
Angola,26/01/2021,19553
Angola,27/01/2020,0
Angola,27/01/2021,19580
Angola,28/01/2020,0
Angola,28/01/2021,19672
Angola,29/01/2020,0
Angola,29/01/2021,19723
Angola,03/01/2021,17642
Angola,30/01/2020,0
Angola,30/01/2021,19782
Angola,31/01/2020,0
Angola,31/01/2021,19796
Angola,04/01/2021,17684
Angola,05/01/2021,17756
Angola,06/01/2021,17864
Angola,07/01/2021,17974
Angola,08/01/2021,18066
Angola,09/01/2021,18156
Angola,01/10/2020,5114
Angola,10/10/2020,6246
Angola,11/10/2020,6366
Angola,12/10/2020,6488
Angola,13/10/2020,6680
Angola,14/10/2020,6846
Angola,15/10/2020,7096
Angola,16/10/2020,7222
Angola,17/10/2020,7462
Angola,18/10/2020,7622
Angola,19/10/2020,7829
Angola,02/10/2020,5211
Angola,20/10/2020,8049
Angola,21/10/2020,8338
Angola,22/10/2020,8582
Angola,23/10/2020,8829
Angola,24/10/2020,9026
Angola,25/10/2020,9381
Angola,26/10/2020,9644
Angola,27/10/2020,9871
Angola,28/10/2020,10074
Angola,29/10/2020,10269
Angola,03/10/2020,5370
Angola,30/10/2020,10558
Angola,31/10/2020,10805
Angola,04/10/2020,5402
Angola,05/10/2020,5530
Angola,06/10/2020,5725
Angola,07/10/2020,5725
Angola,08/10/2020,5958
Angola,09/10/2020,6031
Angola,01/11/2020,11035
Angola,10/11/2020,12816
Angola,11/11/2020,12953
Angola,12/11/2020,13053
Angola,13/11/2020,13228
Angola,14/11/2020,13374
Angola,15/11/2020,13451
Angola,16/11/2020,13615
Angola,17/11/2020,13818
Angola,18/11/2020,13922
Angola,19/11/2020,14134
Angola,02/11/2020,11228
Angola,20/11/2020,14267
Angola,21/11/2020,14413
Angola,22/11/2020,14493
Angola,23/11/2020,14634
Angola,24/11/2020,14742
Angola,25/11/2020,14821
Angola,26/11/2020,14920
Angola,27/11/2020,15008
Angola,28/11/2020,15087
Angola,29/11/2020,15103
Angola,03/11/2020,11577
Angola,30/11/2020,15139
Angola,04/11/2020,11813
Angola,05/11/2020,12102
Angola,06/11/2020,12223
Angola,07/11/2020,12335
Angola,08/11/2020,12433
Angola,09/11/2020,12680
Angola,01/12/2020,15251
Angola,10/12/2020,15925
Angola,11/12/2020,16061
Angola,12/12/2020,16161
Angola,13/12/2020,16188
Angola,14/12/2020,16277
Angola,15/12/2020,16362
Angola,16/12/2020,16407
Angola,17/12/2020,16484
Angola,18/12/2020,16562
Angola,19/12/2020,16626
Angola,02/12/2020,15319
Angola,20/12/2020,16644
Angola,21/12/2020,16686
Angola,22/12/2020,16802
Angola,23/12/2020,16931
Angola,24/12/2020,17029
Angola,25/12/2020,17099
Angola,26/12/2020,17149
Angola,27/12/2020,17240
Angola,28/12/2020,17296
Angola,29/12/2020,17371
Angola,03/12/2020,15361
Angola,30/12/2020,17433
Angola,31/12/2020,17553
Angola,04/12/2020,15493
Angola,05/12/2020,15536
Angola,06/12/2020,15591
Angola,07/12/2020,15648
Angola,08/12/2020,15729
Angola,09/12/2020,15804
Angola,01/02/2020,0
Angola,01/02/2021,19829
Angola,10/02/2020,0
Angola,10/02/2021,20210
Angola,11/02/2020,0
Angola,11/02/2021,20261
Angola,12/02/2020,0
Angola,12/02/2021,20294
Angola,13/02/2020,0
Angola,13/02/2021,20329
Angola,14/02/2020,0
Angola,14/02/2021,20366
Angola,15/02/2020,0
Angola,15/02/2021,20381
Angola,16/02/2020,0
Angola,16/02/2021,20389
Angola,17/02/2020,0
Angola,17/02/2021,20400
Angola,18/02/2020,0
